Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1100098627,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100098637,0000031E,false,Rx,1,8,BD,E2,3F,00,00,00,00,00,
1100098916,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100098927,00000107,false,Rx,1,8,29,00,FE,2F,82,3D,BA,7C,
1100099203,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100099214,16A95497,true,Rx,1,8,00,E0,6D,00,00,00,00,00,
1100099494,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100099506,000000FD,false,Rx,1,8,BD,E7,3F,80,0F,16,00,00,
1100099781,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100099802,00000101,false,Rx,1,8,FA,07,74,08,82,9F,41,00,
1100100067,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100100078,00000107,false,Rx,1,8,29,00,FE,37,82,3D,E3,7C,
1100125510,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100125521,0000064E,false,Rx,1,8,00,00,00,00,00,00,00,00,
1100125793,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100125803,0000012B,false,Rx,1,8,F0,14,80,10,00,00,00,00,
1100126082,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100126093,000003E5,false,Rx,1,8,E1,1E,00,00,00,00,00,00,
1100126372,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100126383,000003D5,false,Rx,1,8,00,0E,00,00,00,00,00,00,
1100126657,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100126667,000000FD,false,Rx,1,8,7A,E8,3F,80,0F,16,00,00,
1100126957,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100126968,00000101,false,Rx,1,8,09,08,74,08,82,93,41,00,
1100127233,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100127243,000003DC,false,Rx,1,8,E0,00,00,1B,00,08,00,00,
1100127521,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100127533,000000FD,false,Rx,1,8,1F,E9,3F,80,15,16,00,00,
1100152947,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100152958,00000101,false,Rx,1,8,83,09,76,06,82,93,41,00,
1100153214,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100153225,000003B5,false,Rx,1,8,86,FE,00,27,1C,7D,18,00,
1100153504,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100153514,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1100153791,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100153801,000005E9,false,Rx,1,8,00,65,13,00,00,00,00,00,
1100154079,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100154089,00000668,false,Rx,1,8,02,00,00,43,00,00,D3,29,
1100154368,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100154378,0000031E,false,Rx,1,8,FF,E3,3F,00,00,00,00,00,
1100154657,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100154668,000005F2,false,Rx,1,2,FD,00,00,00,00,00,00,00,
1100154943,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100154953,0000030C,false,Rx,1,8,8C,F3,3F,00,A0,30,00,40,
1100179859,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100179870,000003DC,false,Rx,1,8,E0,00,64,1C,00,08,00,00,
1100180134,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100180145,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1100180420,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100180441,00000107,false,Rx,1,8,29,00,FE,58,82,3E,5C,7D,
1100180707,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100180727,0000012B,false,Rx,1,8,4C,16,80,10,00,00,00,00,
1100180995,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100181005,000000FD,false,Rx,1,8,7F,EB,3F,80,20,16,00,00,
1100181284,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100181295,00000101,false,Rx,1,8,D9,0B,73,FD,81,93,41,00,
1100181571,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100181582,00000394,false,Rx,1,8,F7,4B,00,04,00,00,00,00,
1100181859,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100181869,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1100207624,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100207645,0000031E,false,Rx,1,8,52,E4,3F,00,00,00,00,00,
1100207900,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100207911,00000107,false,Rx,1,8,2D,00,FE,5F,02,3F,86,7D,
1100208190,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100208200,1B000014,true,Rx,1,8,14,00,04,01,01,00,00,00,
1100208477,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100208487,1B00000C,true,Rx,1,8,0C,00,04,01,01,00,04,00,
1100208764,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100208775,000000FD,false,Rx,1,8,79,EC,3F,80,26,16,00,00,
1100209054,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100209064,00000101,false,Rx,1,8,CB,0C,76,FF,81,87,41,00,
1100209343,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100209354,00000394,false,Rx,1,8,92,4C,00,04,00,00,00,00,
1100209628,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100209639,17332710,true,Rx,1,3,39,CE,00,00,00,00,00,00,
1100234624,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100234635,00000551,false,Rx,1,8,E1,22,E4,DA,00,00,00,00,
1100234885,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100234895,000003C0,false,Rx,1,4,BF,0B,03,00,00,00,00,00,
1100235176,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100235187,0000030C,false,Rx,1,8,9F,F4,3F,00,A0,30,00,40,
1100235462,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100235482,000003DB,false,Rx,1,8,50,10,00,00,07,00,01,A6,
1100235749,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100235759,00000658,false,Rx,1,8,47,09,04,00,00,00,00,00,
1100236037,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100236049,00000107,false,Rx,1,8,2D,00,FE,73,82,3F,DA,7D,
1100236325,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100236336,0000032A,false,Rx,1,8,3E,08,00,00,00,02,00,00,
1100236613,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100236624,000003DA,false,Rx,1,8,22,00,00,20,16,D4,04,00,
1100261732,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100261743,17332810,true,Rx,1,5,3A,0F,00,0F,02,00,00,00,
1100262018,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100262028,000005F0,false,Rx,1,8,FD,00,64,00,00,7E,00,00,
1100262305,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100262315,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1100262593,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100262603,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1100262882,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100262892,000003D6,false,Rx,1,8,0B,00,00,00,00,00,20,00,
1100263169,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100263179,000005E1,false,Rx,1,8,A6,00,00,00,00,00,00,00,
1100263459,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100263470,00000040,false,Rx,1,8,B5,85,00,00,80,00,00,00,
1100263745,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100263756,00000107,false,Rx,1,8,2D,00,FE,8B,02,40,2F,7E,
1100288881,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100288892,17331B10,true,Rx,1,3,36,D5,01,00,00,00,00,00,
1100289150,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100289161,000000FD,false,Rx,1,8,E2,E0,3F,80,26,16,00,00,
1100289440,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100289452,00000101,false,Rx,1,8,FE,00,74,07,82,AC,41,00,
1100289726,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100289737,00000658,false,Rx,1,8,33,0A,04,00,00,00,00,00,
1100290015,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100290025,00000647,false,Rx,1,8,B8,FD,FF,7F,00,00,00,18,
1100290304,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100290314,000003C7,false,Rx,1,8,FD,10,28,00,00,30,80,00,
1100290590,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100290601,0000030C,false,Rx,1,8,FB,F5,3F,00,A0,30,00,40,
1100290879,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100290889,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1100315881,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100315892,00000040,false,Rx,1,8,19,86,00,00,80,00,00,00,
1100316161,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100316171,0000030B,false,Rx,1,8,10,0E,00,3B,08,00,BB,00,
1100316463,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100316474,00000324,false,Rx,1,8,44,05,00,00,00,00,00,00,
1100316737,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100316747,0000031B,false,Rx,1,8,3F,0E,80,21,00,EA,16,00,
1100317025,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100317035,00000107,false,Rx,1,8,32,00,FE,AC,02,41,86,7E,
1100317314,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100317324,16A95497,true,Rx,1,8,00,40,6E,00,00,00,00,00,
1100317603,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100317614,000003E5,false,Rx,1,8,3A,10,00,00,00,00,00,00,
1100317889,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100317899,00000658,false,Rx,1,8,9D,0B,04,00,00,00,00,00,
1100343319,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100343330,00000107,false,Rx,1,8,32,00,FE,BE,82,41,B2,7E,
1100343582,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100343593,0000032A,false,Rx,1,8,F6,0A,00,00,00,02,00,00,
1100343881,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100343892,000000FD,false,Rx,1,8,BE,E3,3F,80,48,16,00,00,
1100344159,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100344169,00000101,false,Rx,1,8,15,03,73,0A,82,AC,41,00,
1100344446,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100344457,000003B5,false,Rx,1,8,86,FE,00,23,1C,7D,18,00,
1100344736,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100344746,000005E9,false,Rx,1,8,00,65,13,00,00,00,00,00,
1100345023,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100345033,1B000046,true,Rx,1,8,46,00,04,01,01,00,00,00,
1100345311,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100345321,0000012B,false,Rx,1,8,44,1C,80,10,00,00,00,00,
1100370738,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100370749,00000394,false,Rx,1,8,B4,4D,00,04,00,00,00,00,
1100371002,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100371013,00000663,false,Rx,1,8,60,28,20,0E,28,9A,16,00,
1100371290,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100371301,0000048B,false,Rx,1,8,00,00,00,00,00,80,03,00,
1100371578,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100371589,000000FD,false,Rx,1,8,D2,E4,3F,80,53,16,00,00,
1100371866,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100371877,00000101,false,Rx,1,8,68,04,74,09,82,AC,41,00,
1100372154,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100372166,0000031B,false,Rx,1,8,96,0F,B2,21,00,0F,17,00,
1100372448,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100372459,000005A0,false,Rx,1,5,51,FD,83,20,78,00,00,00,
1100372730,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100372741,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1100397910,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100397921,0000012B,false,Rx,1,8,10,1D,80,10,00,00,00,00,
1100398181,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100398192,0000032A,false,Rx,1,8,92,0B,00,00,00,02,00,00,
1100398469,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100398481,000003EA,false,Rx,1,8,00,00,00,10,06,A0,E0,7B,
1100398757,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100398768,17332310,true,Rx,1,3,38,C4,0A,00,00,00,00,00,
1100399045,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100399056,17332210,true,Rx,1,3,38,84,0A,00,00,00,00,00,
1100399336,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100399347,17330E10,true,Rx,1,8,33,83,78,07,00,00,00,00,
1100399621,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100399641,1B000073,true,Rx,1,8,73,00,04,01,01,00,11,00,
1100399909,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100399920,000006B4,false,Rx,1,8,00,FB,A0,42,41,54,4D,42,
1100424488,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100424498,00000107,false,Rx,1,8,39,00,FE,CB,82,43,73,7F,
1100424764,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100424775,0000012B,false,Rx,1,8,5F,1E,80,10,00,00,00,00,
1100425054,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100425064,17330F10,true,Rx,1,8,43,D5,6B,00,00,FF,FF,00,
1100425340,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100425351,000003E5,false,Rx,1,8,7B,11,00,00,00,00,00,00,
1100425628,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100425639,000003D5,false,Rx,1,8,E0,01,00,00,00,00,00,00,
1100425916,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100425927,000000FD,false,Rx,1,8,DC,E7,3F,80,5E,16,00,00,
1100426209,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100426220,00000101,false,Rx,1,8,7C,07,78,0B,82,D0,41,00,
1100426492,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100426504,000000FD,false,Rx,1,8,1B,E8,3F,80,5E,16,00,00,
1100452262,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100452272,00000101,false,Rx,1,8,4A,08,76,0C,82,C4,41,00,
1100452506,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100452517,000003B5,false,Rx,1,8,86,FE,00,21,1C,7D,18,00,
1100452794,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100452805,0000031E,false,Rx,1,8,DA,E9,3F,00,00,00,00,00,
1100453086,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100453097,0000012B,false,Rx,1,8,75,1F,80,10,00,00,00,00,
1100453370,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100453381,000003DA,false,Rx,1,8,22,00,00,5E,16,7C,04,00,
1100453658,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100453669,17333410,true,Rx,1,4,3D,10,00,00,00,00,00,00,
1100453946,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100453957,0000065A,false,Rx,1,8,00,00,00,00,00,00,3C,00,
1100454234,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100454245,17330F10,true,Rx,1,8,43,FE,6B,00,00,03,80,00,
1100479347,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100479358,0000030C,false,Rx,1,8,71,F8,3F,00,A0,30,00,40,
1100479578,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100479589,000003DC,false,Rx,1,8,E0,00,54,22,00,08,00,00,
1100479866,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100479877,000003EB,false,Rx,1,8,E0,00,00,FE,00,00,00,00,
1100480154,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100480166,00000588,false,Rx,1,8,00,00,00,1E,02,00,00,00,
1100480442,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100480453,000005F4,false,Rx,1,8,00,00,00,00,80,00,00,00,
1100480730,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100480741,17F00073,true,Rx,1,8,20,73,00,00,00,FF,00,80,
1100481022,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100481033,00000650,false,Rx,1,8,01,1A,44,00,00,00,00,00,
1100481306,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100481317,0000031E,false,Rx,1,8,EE,EA,3F,00,00,00,00,00,
1100506767,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100506778,00000107,false,Rx,1,8,44,00,FE,D8,82,46,4B,80,
1100507045,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100507056,000000FD,false,Rx,1,8,A3,EB,3F,80,6F,16,00,00,
1100507334,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100507345,00000101,false,Rx,1,8,69,0B,73,12,82,AC,41,00,
1100507621,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100507631,00000116,false,Rx,1,8,1D,0A,70,24,22,41,0B,FF,
1100507909,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100507929,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1100508198,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100508209,00000040,false,Rx,1,8,F7,8A,00,00,80,00,00,00,
1100508485,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100508496,0000030B,false,Rx,1,8,10,02,00,3B,08,00,BD,00,
1100508775,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100508786,000003DC,false,Rx,1,8,E0,00,CE,22,00,08,00,00,
1100534209,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100534220,00000394,false,Rx,1,8,8B,4E,00,04,00,00,00,00,
1100534492,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100534504,0000030C,false,Rx,1,8,15,F9,3F,00,A0,30,00,40,
1100534780,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100534791,000003C0,false,Rx,1,4,80,0E,03,00,00,00,00,00,
1100535068,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100535079,000003DB,false,Rx,1,8,50,10,00,00,07,00,01,A6,
1100535356,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100535368,00000658,false,Rx,1,8,23,0F,04,00,00,00,00,00,
1100535646,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100535657,00000107,false,Rx,1,8,44,00,FE,E1,02,48,BB,80,
1100535935,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100535946,16A95497,true,Rx,1,8,00,C0,6E,00,00,00,00,00,
1100536222,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100536232,000003DA,false,Rx,1,8,22,00,00,86,16,3C,04,00,
1100561281,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100561292,000003D6,false,Rx,1,8,0E,00,00,00,00,00,20,00,
1100561566,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100561577,000003D0,false,Rx,1,8,02,00,00,00,00,00,00,00,
1100561854,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100561864,000003D1,false,Rx,1,8,02,00,00,00,00,00,00,00,
1100562140,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100562151,1B000010,true,Rx,1,8,10,00,04,01,29,04,00,00,
1100562428,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100562440,00000040,false,Rx,1,8,93,8B,00,00,80,00,00,00,
1100562716,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100562727,00000107,false,Rx,1,8,44,00,FE,E9,02,49,F3,80,
1100563014,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100563025,0000030B,false,Rx,1,8,10,03,00,3B,08,00,BD,00,
1100563292,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100563304,00000107,false,Rx,1,8,44,00,FE,EE,82,49,2A,81,
1100588710,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100588721,000000FD,false,Rx,1,8,2F,EF,3F,80,86,16,00,00,
1100588959,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100588969,00000101,false,Rx,1,8,E9,0F,76,12,82,9F,41,00,
1100589246,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100589257,00000658,false,Rx,1,8,84,00,04,00,00,00,00,00,
1100589536,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100589546,000003C7,false,Rx,1,8,14,10,28,00,00,30,80,00,
1100589823,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100589833,0000032A,false,Rx,1,8,2D,0F,00,00,00,02,00,00,
1100590111,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100590121,0000030C,false,Rx,1,8,B9,FA,3F,00,A0,30,00,40,
1100590402,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100590413,000003EA,false,Rx,1,8,00,00,00,10,C6,A3,E0,7B,
1100590688,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100590699,1B00000E,true,Rx,1,8,0E,00,44,07,01,00,0E,00,
1100616138,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100616149,000003BE,false,Rx,1,8,00,30,E7,01,88,80,0C,00,
1100616378,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100616389,00000040,false,Rx,1,8,80,8C,00,00,80,00,00,00,
1100616666,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100616677,0000030B,false,Rx,1,8,10,04,00,3B,08,00,BE,00,
1100616954,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100616966,00000324,false,Rx,1,8,06,0A,00,00,00,00,00,00,
1100617244,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100617255,0000031B,false,Rx,1,8,58,04,18,22,00,C9,17,00,
1100617530,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100617541,000006B2,false,Rx,1,8,BE,B5,DE,50,41,16,55,22,
1100617819,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100617830,000006B4,false,Rx,1,8,01,45,4E,36,4E,4A,38,48,
1100618106,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100618117,000003DB,false,Rx,1,8,50,10,00,00,07,00,01,A6,
1100643567,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100643578,00000658,false,Rx,1,8,7E,01,04,00,00,00,00,00,
1100643845,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100643856,00000107,false,Rx,1,8,4F,00,FE,0A,03,4C,F6,81,
1100644135,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100644146,0000032A,false,Rx,1,8,6F,00,00,00,00,02,00,00,
1100644421,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100644442,000000FD,false,Rx,1,8,2E,E2,3F,80,AD,16,00,00,
1100644709,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100644720,00000101,false,Rx,1,8,F0,02,74,13,82,9F,41,00,
1100644998,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100645009,000003B5,false,Rx,1,8,86,FE,00,1F,1C,7D,18,00,
1100645287,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100645298,0000031E,false,Rx,1,8,C2,ED,3F,00,00,00,00,00,
1100645573,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100645584,0000030B,false,Rx,1,8,10,05,00,3D,08,00,BE,00,
1100671010,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100671021,0000012B,false,Rx,1,8,4C,16,80,10,00,00,00,00,
1100671292,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100671304,00000663,false,Rx,1,8,60,28,20,0E,28,9A,16,00,
1100671581,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100671591,0000048B,false,Rx,1,8,00,00,00,00,00,80,03,00,
1100671868,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100671879,000000FD,false,Rx,1,8,5B,E3,3F,80,AD,16,00,00,
1100672156,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100672168,00000101,false,Rx,1,8,9E,03,79,17,82,87,41,00,
1100672444,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100672455,0000031B,false,Rx,1,8,CA,05,3A,22,00,EF,17,00,
1100672732,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100672743,000003CF,false,Rx,1,8,02,00,0E,00,00,00,60,01,
1100673022,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100673032,00000640,false,Rx,1,8,00,89,9B,C2,7F,20,04,1C,
1100698767,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100698778,0000012B,false,Rx,1,8,69,17,80,10,00,00,00,00,
1100699034,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100699045,00000641,false,Rx,1,8,B5,1D,1F,52,14,0C,51,42,
1100699322,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100699334,0000032A,false,Rx,1,8,0B,01,00,00,00,02,00,00,
1100699610,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100699621,000003C7,false,Rx,1,8,FD,10,28,00,00,30,80,00,
1100699898,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100699909,0000031E,false,Rx,1,8,B7,EE,3F,00,00,00,00,00,
1100700186,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100700198,00000107,false,Rx,1,8,5F,00,FE,24,83,4F,C4,82,
1100700477,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100700488,000000FD,false,Rx,1,8,57,E5,3F,80,AD,16,00,00,
1100700764,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100700774,00000107,false,Rx,1,8,5F,00,FE,2C,03,50,0B,83,
1100726196,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100726206,0000012B,false,Rx,1,8,BC,18,80,10,00,00,00,00,
1100726467,17F00010,true,Rx,0,8,20,10,00,00,00,00,00,80,
1100726478,000003E5,false,Rx,1,8,A3,14,00,00,00,00,00,00,
